,Question,ResponseM,pid,language,negative,neutral,positive,sentiment,is_uncertain,vader_sentiment,vader_neg,vader_neu,vader_pos,vader_compound
808,2,"all humans should have the same rights, and not just related to coloured people     ",e64246b0-eebe-eb11-a7ad-28187818aecc,en,0.014997194521129131,0.9619165658950806,0.023086296394467354,neutral,False,neutral,0.0,1.0,0.0,0.0
809,2,equality fair care for all compensation gender equality human,17021621-fdc2-eb11-a7ad-28187818aecc,en,0.014281992800533772,0.5492039918899536,0.4365139901638031,neutral,True,positive,0.0,0.56,0.44,0.6705
810,2,"equality among races, genders, sexual identity public health care, education, adequate housing dignity and safety of all people care of the vulnerable safe communities strong democracy",b14246b0-eebe-eb11-a7ad-28187818aecc,en,0.0017527455929666758,0.5126654505729675,0.48558178544044495,neutral,True,positive,0.048,0.451,0.501,0.9524
811,2,freedom speech safety protection protesting equality,04b699ae-fdc2-eb11-a7ad-28187818aecc,en,0.014471991918981075,0.8257712721824646,0.15975670516490936,neutral,False,positive,0.219,0.234,0.547,0.6369
812,2,"vital to a healthy democracy i wish more people would be more positive not enough regard generally in upper society private enterprise should ne more engaged big gap between rich and poor i'm lucky to be a white, middle-class canadian",7ee06766-6ec4-eb11-a7ad-28187818aecc,en,0.08112841099500656,0.45585334300994873,0.4630182385444641,positive,True,positive,0.055,0.572,0.373,0.95
813,2,injustice     ,c2367471-a2c3-eb11-a7ad-28187818aecc,en,0.9621486663818359,0.03772898390889168,0.0001224033476319164,negative,False,negative,1.0,0.0,0.0,-0.5719
814,2,all lives matter     ,0ca9ec7f-fec2-eb11-a7ad-28187818aecc,en,0.0006412593647837639,0.35862183570861816,0.6407369375228882,positive,False,neutral,0.0,0.645,0.355,0.0258
815,2,same sex     ,e73e1e91-9bb9-eb11-a7ad-28187818aecc,en,0.013030918315052986,0.9841621518135071,0.0028069140389561653,neutral,False,neutral,0.0,1.0,0.0,0.0
816,2,protected grounds     ,fa3a83fd-7ebd-eb11-a7ad-28187818aecc,en,0.0025576576590538025,0.9939789175987244,0.0034635004121810198,neutral,False,neutral,0.0,0.256,0.744,0.4404
817,2,color race handicap refuge immigratin rich vs poor,24bd36a4-eebe-eb11-a7ad-28187818aecc,en,0.020255064591765404,0.9786673784255981,0.0010775297414511442,neutral,False,neutral,0.244,0.472,0.283,0.128
818,1,multiculturalisme bilinguisme laicité équité féministe équité,ec7ba6ea-fcc2-eb11-a7ad-28187818aecc,fr,0.35845091938972473,0.5804505348205566,0.06109856814146042,neutral,False,neutral,0.0,1.0,0.0,0.0
819,2,dignité justice logement travail santé démocratie,231b8f40-7fbd-eb11-a7ad-28187818aecc,fr,0.05143330246210098,0.5766592025756836,0.371907502412796,neutral,False,positive,0.0,0.33,0.67,0.7269
820,2,bill of rights should be guaranteed no vaccine passports no vaccine abused system did natives get human rights ?,7e54286c-eebe-eb11-a7ad-28187818aecc,en,0.09592597186565399,0.8997806906700134,0.004293340258300304,neutral,False,neutral,0.19,0.693,0.117,-0.1774
821,1,cela n'existe pas a-plat-ventrisme mou sans fierté accepter n'importe quoi wokisme,08fbf21b-7fbd-eb11-a7ad-28187818aecc,fr,0.9865319728851318,0.009702975861728191,0.0037650964222848415,negative,False,neutral,0.345,0.655,0.0,-0.4973
822,2,"lawyers activists grievance mongers abuse university courses stating with ""studies"" ",52a6d079-fec2-eb11-a7ad-28187818aecc,en,0.943335771560669,0.05659480392932892,6.944718188606203e-05,negative,False,negative,0.477,0.523,0.0,-0.8074
823,1,"the basis of making this country great a country has to be founded on and stand for something disappearing due to 'political correctness' being compromised by those who stand for nothing principally based on white, anglo-saxon values people who want to be canadian should be prepared to endorse, respect and live canadian values",146291bc-eebe-eb11-a7ad-28187818aecc,en,0.1070222556591034,0.8609968423843384,0.03198093920946121,neutral,False,positive,0.0,0.718,0.282,0.9442
824,1,freedom better than the americans a little too white for my liking native rights no prejudice conservative,7bfcfafd-9bb9-eb11-a7ad-28187818aecc,en,0.03783375397324562,0.8203228712081909,0.14184337854385376,neutral,False,positive,0.0,0.51,0.49,0.91
825,2,la chine non respect covid mesures trop longues covid gouv fédéral pas fermé frontières assez tôt fausses informations langue femmes,09b11028-7fbd-eb11-a7ad-28187818aecc,fr,0.9978220462799072,0.001592040527611971,0.0005858902004547417,negative,False,neutral,0.0,0.846,0.154,0.4767
826,1,stupid nazi bollocks gay people weed penis suckers,0b294ef8-fdc2-eb11-a7ad-28187818aecc,en,0.9947872161865234,0.005072865169495344,0.00013991283776704222,negative,False,negative,0.528,0.472,0.0,-0.7717
827,2,equality advocation gay rights gender equality holocaust indigineous,fa1a4c72-fdc2-eb11-a7ad-28187818aecc,en,0.29885444045066833,0.6927894353866577,0.008356125093996525,neutral,False,neutral,0.0,1.0,0.0,0.0
828,2,government women’s rights fighting for rights the country human ours,42c21705-36c5-eb11-a7ad-28187818aecc,en,0.0012222965015098453,0.9005051255226135,0.09827256947755814,neutral,False,neutral,0.217,0.783,0.0,-0.3612
829,2,social justice equality feminism racial injustice gender and sexuality rights freedom of religion and expression,550ca221-eebe-eb11-a7ad-28187818aecc,en,0.08402693271636963,0.9059844613075256,0.0099885119125247,neutral,False,positive,0.159,0.515,0.326,0.5994
830,2,equality feminism lgbtq access rights decency,8e8008d8-fcc2-eb11-a7ad-28187818aecc,en,0.024427788332104683,0.8688355684280396,0.10673664510250092,neutral,False,neutral,0.0,1.0,0.0,0.0
831,2,reproductive rights lgbt rights minority rights women's rights  ,4a5e4e90-7ebd-eb11-a7ad-28187818aecc,en,0.11046142131090164,0.8887717723846436,0.0007668797043152153,neutral,False,neutral,0.0,1.0,0.0,0.0
832,2,right of free speech refugees religious freedom separation of church and state fairness to all women's rights,c5d7d615-7fbd-eb11-a7ad-28187818aecc,en,0.0035645277239382267,0.8530519008636475,0.14338351786136627,neutral,False,positive,0.0,0.667,0.333,0.8176
833,2,discrimination conflict need to improve equality lgbt rights racisim,324ece6c-9bb9-eb11-a7ad-28187818aecc,en,0.7375353574752808,0.2618418335914612,0.0006227753474377096,negative,False,neutral,0.189,0.574,0.238,0.1531
834,2,anti-racism fairness to all rights to protect the unborn the me too movement gender bias equal pay for work of equal value,da7c66d3-9bb9-eb11-a7ad-28187818aecc,en,0.11808955669403076,0.8677976131439209,0.014112859033048153,neutral,False,neutral,0.109,0.698,0.194,0.4939
835,2,social justice martin luther king jnr universal right  ,e697f315-a2c3-eb11-a7ad-28187818aecc,en,0.0008047583396546543,0.9638736844062805,0.035321567207574844,neutral,False,positive,0.0,0.673,0.327,0.5267
836,2,gay rights women's rights gender equality in the workplace respect for all citizens preventing mistreatment of minority groups ,7e09fb52-7fbd-eb11-a7ad-28187818aecc,en,0.01086433231830597,0.9745790958404541,0.014556590467691422,neutral,False,neutral,0.054,0.792,0.153,0.4588
837,2,womens rights lgbtq    ,944ece6c-9bb9-eb11-a7ad-28187818aecc,en,0.00070824014255777,0.979560136795044,0.019731586799025536,neutral,False,neutral,0.0,1.0,0.0,0.0
838,2,equality legeslature black rights  equal housing no stoning free water,d4faf21b-7fbd-eb11-a7ad-28187818aecc,en,0.0044548059813678265,0.7916308045387268,0.2039143145084381,neutral,False,negative,0.38,0.62,0.0,-0.5996
839,1,démocratie bilinguisme droits individuels protégés terre d’opportunités innovation justice sociale,32d23b42-fec2-eb11-a7ad-28187818aecc,fr,0.0043343170545995235,0.0996984913945198,0.8959672451019287,positive,False,positive,0.0,0.378,0.622,0.8885
840,2,black lives matter respect unjust racist blown out of proportion draining,825f11af-7ebd-eb11-a7ad-28187818aecc,en,0.9732439517974854,0.026582924649119377,0.00017319529433734715,negative,False,negative,0.395,0.378,0.227,-0.6249
841,2,equality dignity respect gender race sexuality,f14f538a-fdc2-eb11-a7ad-28187818aecc,en,0.03605793043971062,0.9160191416740417,0.047922953963279724,neutral,False,positive,0.0,0.408,0.592,0.7003
842,1,respect des autres égalité entraide justice sociale multiculturalisme inclusion,5a9811d9-fdc2-eb11-a7ad-28187818aecc,fr,0.07153153419494629,0.4735056459903717,0.4549628496170044,neutral,True,positive,0.0,0.552,0.448,0.7579
843,1,démocratie respect des autres partage justice sociale soins de santé gratuits qualité de vie,f85500f8-9bb9-eb11-a7ad-28187818aecc,fr,0.014340433292090893,0.2596982717514038,0.7259612679481506,positive,False,positive,0.0,0.409,0.591,0.9186
844,2,feminism progress evolution restitution justice respect,9b97f315-a2c3-eb11-a7ad-28187818aecc,en,0.01104612834751606,0.9447740316390991,0.04417979344725609,neutral,False,positive,0.0,0.244,0.756,0.8519
845,1,racisme envers autochtones multiculturalisme a outrance non respect du quebec (bashing) abris fiscaux  ,29647565-a2c3-eb11-a7ad-28187818aecc,fr,0.9975053071975708,0.0022757479455322027,0.0002189508086303249,negative,False,negative,0.255,0.745,0.0,-0.6249
846,2,black lives matter i can’t breathe pride systemic racism  ,b56291bc-eebe-eb11-a7ad-28187818aecc,en,0.9947829842567444,0.0051609305664896965,5.601607699645683e-05,negative,False,neutral,0.301,0.441,0.257,-0.3818
847,2,lgbtq+ autochtones racisme systémique réfugiés personnes racisées blm,705e9c09-7fbd-eb11-a7ad-28187818aecc,fr,0.982830286026001,0.016548283398151398,0.0006214148597791791,negative,False,negative,0.406,0.594,0.0,-0.6249
848,2,charter of rights and freedoms aboriginal right and title discrimination racism gender equality tax the rich,5eb005f2-9bb9-eb11-a7ad-28187818aecc,en,0.440079927444458,0.5587135553359985,0.001206561573781073,neutral,True,neutral,0.179,0.568,0.253,0.1779
849,2,whining leftists special priviliges for anyone but white males getting fucked over gain overblown bullshit reverse discrimination all lives matter,66840d59-7fbd-eb11-a7ad-28187818aecc,en,0.9747105240821838,0.025158973410725594,0.00013050183770246804,negative,False,negative,0.371,0.408,0.221,-0.7992
850,2,nessasary vital humanity anti-slavery prolife christian,a22261d9-9bb9-eb11-a7ad-28187818aecc,en,0.02005740813910961,0.8861434459686279,0.09379924088716507,neutral,False,neutral,0.0,0.694,0.306,0.296
851,2,feminism colonialism starvation freedom equality ,c071e428-fec2-eb11-a7ad-28187818aecc,en,0.8728605508804321,0.12667743861675262,0.0004619495302904397,negative,False,positive,0.0,0.488,0.512,0.6369
852,2,"equal pay for equal work no bias on the basis of race, religion, sexual orientation    ",e4af05f2-9bb9-eb11-a7ad-28187818aecc,en,0.002677745884284377,0.6551610231399536,0.3421612083911896,neutral,False,neutral,0.089,0.828,0.083,-0.0268
853,1,non violent non racist non homophobe appolagetic hockey ,9b685e4e-fec2-eb11-a7ad-28187818aecc,en,0.08329696208238602,0.8978676795959473,0.018835339695215225,neutral,False,negative,0.568,0.432,0.0,-0.836
854,1,indigenous values covid 19 health education violence blm,bbe35760-fec2-eb11-a7ad-28187818aecc,en,0.48466408252716064,0.515108048915863,0.00022783099848311394,neutral,True,neutral,0.32,0.469,0.211,-0.34
855,2,refugiés minorité multiculturalisme musulmans non binaire racisés,6e0f6991-eebe-eb11-a7ad-28187818aecc,fr,0.9159334301948547,0.08163130283355713,0.0024352294858545065,negative,False,neutral,0.0,1.0,0.0,0.0
856,2,social justice lgbtq+ diversity feminism anti-racism the hague,5656286c-eebe-eb11-a7ad-28187818aecc,en,0.034441206604242325,0.9297652244567871,0.035793572664260864,neutral,False,positive,0.0,0.673,0.327,0.5267
857,2,people entitlement race police black lives matter church,ff3d9f46-7fbd-eb11-a7ad-28187818aecc,en,0.6305181980133057,0.36804553866386414,0.001436324673704803,negative,False,neutral,0.0,0.864,0.136,0.0258
858,1,'politeness' nature-oriented indigenous genocide stealing land  ,dc524d7e-fdc2-eb11-a7ad-28187818aecc,en,0.9591827392578125,0.04076433181762695,5.286396117298864e-05,negative,False,negative,0.425,0.575,0.0,-0.5719
859,2,equality black lives matter equal opportunity values dignity commision,c68c6da3-9bb9-eb11-a7ad-28187818aecc,en,0.009550337679684162,0.738957941532135,0.2514916956424713,neutral,False,positive,0.0,0.35,0.65,0.8074
860,2,"bull shit he has to have a broad definition h r does not mean demonstrations causing chaos hr is not just about colored people, its about all mankind discretion has to be used to check if it is about hr in the name of hr, more atrocities are practiced by groups with vested interests",81bd36a4-eebe-eb11-a7ad-28187818aecc,en,0.9795963168144226,0.0203386377543211,6.506676436401904e-05,negative,False,negative,0.12,0.821,0.059,-0.6908
861,1,freedom kindness multi-cultural welcoming reconciliation indigenous,c171e428-fec2-eb11-a7ad-28187818aecc,en,0.013476129621267319,0.5864574909210205,0.4000663757324219,neutral,True,positive,0.0,0.229,0.771,0.8779
862,2,equality black lives matter justice   ,190ca221-eebe-eb11-a7ad-28187818aecc,en,0.0016150065930560231,0.6525095701217651,0.34587547183036804,neutral,False,positive,0.0,0.4,0.6,0.5423
863,2,privilège acquis inégalité société combat espoir,80eccb65-eebe-eb11-a7ad-28187818aecc,fr,0.023276785388588905,0.4889965355396271,0.48772674798965454,neutral,True,neutral,0.222,0.278,0.5,0.4588
864,1,multiculturalism indigeneity peace   ,a8ddec0e-fdc2-eb11-a7ad-28187818aecc,en,0.0011920322431251407,0.5794113278388977,0.41939660906791687,neutral,True,positive,0.0,0.364,0.636,0.5423
865,2,feminist women    ,0174e428-fec2-eb11-a7ad-28187818aecc,en,0.0030277157202363014,0.9556013345718384,0.041370928287506104,neutral,False,neutral,0.0,1.0,0.0,0.0
866,2,anti-terrorism lgbt refugees poverty refugees skilled and educated refugees human refugees muslim refugees,7461739c-7ebd-eb11-a7ad-28187818aecc,en,0.006583010777831078,0.9062065482139587,0.08721049129962921,neutral,False,negative,0.216,0.784,0.0,-0.5106
867,2,equality freedom justice peace liberty social justice,ca420d85-eebe-eb11-a7ad-28187818aecc,en,0.01142815314233303,0.4614051282405853,0.5271667242050171,positive,True,positive,0.0,0.101,0.899,0.9578
868,1,social justice honesty helpfulness fairness collective good diversity,c9352034-7fbd-eb11-a7ad-28187818aecc,en,0.026303047314286232,0.5722108483314514,0.40148603916168213,neutral,True,positive,0.0,0.244,0.756,0.9081
869,2,ethnicité egalité esprit de partage différence justice partage,ed215672-fec2-eb11-a7ad-28187818aecc,fr,0.03990960493683815,0.6711894273757935,0.2889009416103363,neutral,False,positive,0.0,0.374,0.626,0.6908
870,2,blm china defund the police hong kong north korea myanmar,055d56b6-eebe-eb11-a7ad-28187818aecc,en,0.9390046000480652,0.06086905673146248,0.0001263081794604659,negative,False,neutral,0.0,1.0,0.0,0.0
871,2,bafoués nécessaires charte conventions autochtones abus,817ad272-9bb9-eb11-a7ad-28187818aecc,fr,0.9970904588699341,0.002388456603512168,0.0005211123498156667,negative,False,negative,0.457,0.543,0.0,-0.6369
872,2,race gender canada equal humans rights,3f3f2e58-eebe-eb11-a7ad-28187818aecc,en,0.007002999074757099,0.9716657996177673,0.02133111283183098,neutral,False,neutral,0.0,1.0,0.0,0.0
873,2,iniquité afrique femmes famine pauvreté égoïsme,1f6191bc-eebe-eb11-a7ad-28187818aecc,fr,0.9972855448722839,0.0025159670040011406,0.00019841676112264395,negative,False,neutral,0.474,0.526,0.0,-0.4019
874,2,abuse of power abuse we should all be equal not 1 law for white 1 law for french 1 law for aboriginal  ,cd745e66-fec2-eb11-a7ad-28187818aecc,en,0.6565335988998413,0.3427903950214386,0.0006759578827768564,negative,False,negative,0.296,0.704,0.0,-0.8555
875,2,vets before immigrants all lives matter looting and burning people looking for attention change our country whites are becoming a minority,b6659b65-7fbd-eb11-a7ad-28187818aecc,en,0.9529505968093872,0.04685239866375923,0.00019703478028532118,negative,False,neutral,0.0,0.948,0.052,0.0258
876,1,nothing the outdoors not indigenous peoples   ,0461f6af-a1c3-eb11-a7ad-28187818aecc,en,0.731623113155365,0.2677864730358124,0.000590407638810575,negative,False,neutral,0.0,1.0,0.0,0.0
877,1,anglais hydro sirop forêts hiver autochtones,5094395e-eebe-eb11-a7ad-28187818aecc,fr,0.19288578629493713,0.769959568977356,0.037154652178287506,neutral,False,neutral,0.0,1.0,0.0,0.0
878,2,certain parties support keeping human rights from certain groups indigenous people lgbtq+ racialized communities unhoused people ,bc534d7e-fdc2-eb11-a7ad-28187818aecc,en,0.10857189446687698,0.8906201720237732,0.0008079236722551286,neutral,False,positive,0.0,0.556,0.444,0.8225
879,2,"equality justice conflict going too far with non-binary, trans, etc biology trumps psychology give way to safety - vaccination to work, travel, school",116391bc-eebe-eb11-a7ad-28187818aecc,en,0.6156332492828369,0.38366296887397766,0.0007037731702439487,negative,False,positive,0.081,0.702,0.218,0.5994
880,1,liberalism pro abortion pro gay marriage pro transexual multicultural authoritarian,fae1254c-eebe-eb11-a7ad-28187818aecc,en,0.5783556699752808,0.41927066445350647,0.0023736527655273676,negative,True,neutral,0.0,1.0,0.0,0.0
